>>07:43:09 : выставлено : Нет охлаждения магнетрона
>>07:43:09 : выставлено : Нет охлаждения ТМН
>>07:43:09 : выставлено : Нет охлаждения шлюза
>>16:33:57 : выставлено : Нет связи с БПМ
>>16:35:19 : снято : Нет связи с БПМ
>>16:35:21 : выставлено : Нет связи с БПМ
>>16:36:43 : снято : Нет связи с БПМ
>>16:36:45 : выставлено : Нет связи с БПМ
>>16:38:07 : снято : Нет связи с БПМ
>>16:38:09 : выставлено : Нет связи с БПМ
>>16:39:31 : снято : Нет связи с БПМ
>>16:39:33 : выставлено : Нет связи с БПМ
>>16:40:55 : снято : Нет связи с БПМ
>>16:40:56 : выставлено : Нет связи с БПМ
>>16:42:19 : снято : Нет связи с БПМ
>>16:42:21 : выставлено : Нет связи с БПМ
>>16:43:42 : снято : Нет связи с БПМ
>>16:43:44 : выставлено : Нет связи с БПМ
>>16:45:06 : снято : Нет связи с БПМ
>>16:45:08 : выставлено : Нет связи с БПМ
>>16:46:30 : снято : Нет связи с БПМ
>>16:46:32 : выставлено : Нет связи с БПМ
>>16:47:54 : снято : Нет связи с БПМ
>>16:47:56 : выставлено : Нет связи с БПМ
>>16:49:18 : снято : Нет связи с БПМ
>>16:49:20 : выставлено : Нет связи с БПМ
>>16:50:42 : снято : Нет связи с БПМ
>>16:50:44 : выставлено : Нет связи с БПМ
>>16:52:06 : снято : Нет связи с БПМ
>>16:52:07 : выставлено : Нет связи с БПМ
>>16:53:30 : снято : Нет связи с БПМ
>>16:53:32 : выставлено : Нет связи с БПМ
>>16:54:53 : снято : Нет связи с БПМ
>>16:54:55 : выставлено : Нет связи с БПМ
>>16:56:17 : снято : Нет связи с БПМ
>>16:56:19 : выставлено : Нет связи с БПМ
>>16:57:41 : снято : Нет связи с БПМ
>>16:57:43 : выставлено : Нет связи с БПМ
>>16:59:05 : снято : Нет связи с БПМ
>>16:59:07 : выставлено : Нет связи с БПМ
>>17:00:29 : снято : Нет связи с БПМ
>>17:00:31 : выставлено : Нет связи с БПМ
>>17:01:52 : снято : Нет связи с БПМ
>>17:01:54 : выставлено : Нет связи с БПМ
>>17:03:16 : снято : Нет связи с БПМ
>>17:03:19 : выставлено : Нет связи с БПМ
>>17:04:40 : снято : Нет связи с БПМ
>>17:04:42 : выставлено : Нет связи с БПМ
>>17:06:04 : снято : Нет связи с БПМ
>>17:06:06 : выставлено : Нет связи с БПМ
>>17:07:28 : снято : Нет связи с БПМ
>>17:07:30 : выставлено : Нет связи с БПМ
>>17:08:52 : снято : Нет связи с БПМ
>>17:08:54 : выставлено : Нет связи с БПМ
>>17:10:16 : снято : Нет связи с БПМ
>>17:10:18 : выставлено : Нет связи с БПМ
>>17:11:40 : снято : Нет связи с БПМ
>>17:11:42 : выставлено : Нет связи с БПМ
>>17:13:03 : снято : Нет связи с БПМ
>>17:13:05 : выставлено : Нет связи с БПМ
>>17:14:27 : снято : Нет связи с БПМ
>>17:14:29 : выставлено : Нет связи с БПМ
>>17:15:51 : снято : Нет связи с БПМ
>>17:15:53 : выставлено : Нет связи с БПМ
